pair_id,region,midline_strategy,movement_region,movement,error,i410_1,i410_2
26,prePM7,RD,SidesOfTip,1,39.4800057495193,3630.88902593492,3672.84172264592
26,prePM7,US,Tip,0,55.5969840524982,3630.88902593492,3672.84172264592
26,prePM7,UD,Tip,0,57.7841783544407,3630.88902593492,3672.84172264592
26,prePM7,RS,Tip,0,54.5777550310282,3630.88902593492,3672.84172264592
26,prePM7,RD,Tip,0,39.4800057495193,3630.88902593492,3672.84172264592
26,pm3,US,PosteriorBulb,0,70.1571389571037,7072.82905270482,7148.42732024464
26,pm3,UD,PosteriorBulb,0,79.6883589618854,7072.82905270482,7148.42732024464
26,pm3,RS,PosteriorBulb,0,68.0471125417919,7072.82905270482,7148.42732024464
26,pm3,RD,PosteriorBulb,0,61.1579633858197,7072.82905270482,7148.42732024464
26,pm3,US,AnteriorBulb,0,70.1571389571037,7072.82905270482,7148.42732024464
26,pm3,UD,AnteriorBulb,0,79.6883589618854,7072.82905270482,7148.42732024464
26,pm3,RS,AnteriorBulb,0,68.0471125417919,7072.82905270482,7148.42732024464
26,pm3,RD,AnteriorBulb,0,61.1579633858197,7072.82905270482,7148.42732024464
26,pm3,US,SidesOfTip,1,70.1571389571037,7072.82905270482,7148.42732024464
26,pm3,UD,SidesOfTip,1,79.6883589618854,7072.82905270482,7148.42732024464
26,pm3,RS,SidesOfTip,1,68.0471125417919,7072.82905270482,7148.42732024464
26,pm3,RD,SidesOfTip,1,61.1579633858197,7072.82905270482,7148.42732024464
26,pm3,US,Tip,0,70.1571389571037,7072.82905270482,7148.42732024464
26,pm3,UD,Tip,0,79.6883589618854,7072.82905270482,7148.42732024464
26,pm3,RS,Tip,0,68.0471125417919,7072.82905270482,7148.42732024464
26,pm3,RD,Tip,0,61.1579633858197,7072.82905270482,7148.42732024464
26,pm4,US,PosteriorBulb,0,102.208255699602,8459.32146930113,8534.1008088535
26,pm4,UD,PosteriorBulb,0,100.935007460128,8459.32146930113,8534.1008088535
26,pm4,RS,PosteriorBulb,0,88.4039066964572,8459.32146930113,8534.1008088535
26,pm4,RD,PosteriorBulb,0,77.666279166231,8459.32146930113,8534.1008088535
26,pm4,US,AnteriorBulb,0,102.208255699602,8459.32146930113,8534.1008088535
26,pm4,UD,AnteriorBulb,0,100.935007460128,8459.32146930113,8534.1008088535
26,pm4,RS,AnteriorBulb,0,88.4039066964572,8459.32146930113,8534.1008088535
26,pm4,RD,AnteriorBulb,0,77.666279166231,8459.32146930113,8534.1008088535
26,pm4,US,SidesOfTip,1,102.208255699602,8459.32146930113,8534.1008088535
26,pm4,UD,SidesOfTip,1,100.935007460128,8459.32146930113,8534.1008088535
26,pm4,RS,SidesOfTip,1,88.4039066964572,8459.32146930113,8534.1008088535
26,pm4,RD,SidesOfTip,1,77.666279166231,8459.32146930113,8534.1008088535
26,pm4,US,Tip,0,102.208255699602,8459.32146930113,8534.1008088535
26,pm4,UD,Tip,0,100.935007460128,8459.32146930113,8534.1008088535
26,pm4,RS,Tip,0,88.4039066964572,8459.32146930113,8534.1008088535
26,pm4,RD,Tip,0,77.666279166231,8459.32146930113,8534.1008088535
26,pm5,US,PosteriorBulb,0,47.4400579417527,4087.56588777078,4039.62138156624
26,pm5,UD,PosteriorBulb,0,74.4058470822705,4087.56588777078,4039.62138156624
26,pm5,RS,PosteriorBulb,0,31.8609366902678,4087.56588777078,4039.62138156624
26,pm5,RD,PosteriorBulb,0,59.8372551700477,4087.56588777078,4039.62138156624
26,pm5,US,AnteriorBulb,0,47.4400579417527,4087.56588777078,4039.62138156624
26,pm5,UD,AnteriorBulb,0,74.4058470822705,4087.56588777078,4039.62138156624
26,pm5,RS,AnteriorBulb,0,31.8609366902678,4087.56588777078,4039.62138156624
26,pm5,RD,AnteriorBulb,0,59.8372551700477,4087.56588777078,4039.62138156624
26,pm5,US,SidesOfTip,1,47.4400579417527,4087.56588777078,4039.62138156624
26,pm5,UD,SidesOfTip,1,74.4058470822705,4087.56588777078,4039.62138156624
26,pm5,RS,SidesOfTip,1,31.8609366902678,4087.56588777078,4039.62138156624
26,pm5,RD,SidesOfTip,1,59.8372551700477,4087.56588777078,4039.62138156624
26,pm5,US,Tip,0,47.4400579417527,4087.56588777078,4039.62138156624
26,pm5,UD,Tip,0,74.4058470822705,4087.56588777078,4039.62138156624
26,pm5,RS,Tip,0,31.8609366902678,4087.56588777078,4039.62138156624
26,pm5,RD,Tip,0,59.8372551700477,4087.56588777078,4039.62138156624
26,pm6,US,PosteriorBulb,0,69.9798768947496,7036.46253343301,7085.83060590284
26,pm6,UD,PosteriorBulb,0,60.025418033881,7036.46253343301,7085.83060590284
26,pm6,RS,PosteriorBulb,0,71.023261832791,7036.46253343301,7085.83060590284
26,pm6,RD,PosteriorBulb,0,39.8048306544389,7036.46253343301,7085.83060590284
26,pm6,US,AnteriorBulb,0,69.9798768947496,7036.46253343301,7085.83060590284
26,pm6,UD,AnteriorBulb,0,60.025418033881,7036.46253343301,7085.83060590284
26,pm6,RS,AnteriorBulb,0,71.023261832791,7036.46253343301,7085.83060590284
26,pm6,RD,AnteriorBulb,0,39.8048306544389,7036.46253343301,7085.83060590284
26,pm6,US,SidesOfTip,1,69.9798768947496,7036.46253343301,7085.83060590284
26,pm6,UD,SidesOfTip,1,60.025418033881,7036.46253343301,7085.83060590284
26,pm6,RS,SidesOfTip,1,71.023261832791,7036.46253343301,7085.83060590284
26,pm6,RD,SidesOfTip,1,39.8048306544389,7036.46253343301,7085.83060590284
26,pm6,US,Tip,0,69.9798768947496,7036.46253343301,7085.83060590284
26,pm6,UD,Tip,0,60.025418033881,7036.46253343301,7085.83060590284
26,pm6,RS,Tip,0,71.023261832791,7036.46253343301,7085.83060590284
26,pm6,RD,Tip,0,39.8048306544389,7036.46253343301,7085.83060590284
26,pm7,US,PosteriorBulb,0,65.8024875244573,10398.7853233167,10438.6098453432
26,pm7,UD,PosteriorBulb,0,58.6003214533521,10398.7853233167,10438.6098453432
26,pm7,RS,PosteriorBulb,0,63.4352196785678,10398.7853233167,10438.6098453432
26,pm7,RD,PosteriorBulb,0,25.6760875863852,10398.7853233167,10438.6098453432
26,pm7,US,AnteriorBulb,0,65.8024875244573,10398.7853233167,10438.6098453432
26,pm7,UD,AnteriorBulb,0,58.6003214533521,10398.7853233167,10438.6098453432
26,pm7,RS,AnteriorBulb,0,63.4352196785678,10398.7853233167,10438.6098453432
26,pm7,RD,AnteriorBulb,0,25.6760875863852,10398.7853233167,10438.6098453432
26,pm7,US,SidesOfTip,1,65.8024875244573,10398.7853233167,10438.6098453432
26,pm7,UD,SidesOfTip,1,58.6003214533521,10398.7853233167,10438.6098453432
26,pm7,RS,SidesOfTip,1,63.4352196785678,10398.7853233167,10438.6098453432
26,pm7,RD,SidesOfTip,1,25.6760875863852,10398.7853233167,10438.6098453432
26,pm7,US,Tip,0,65.8024875244573,10398.7853233167,10438.6098453432
26,pm7,UD,Tip,0,58.6003214533521,10398.7853233167,10438.6098453432
26,pm7,RS,Tip,0,63.4352196785678,10398.7853233167,10438.6098453432
26,pm7,RD,Tip,0,25.6760875863852,10398.7853233167,10438.6098453432
26,medial_axis,US,PosteriorBulb,0,66.0331144942441,6283.84264630311,6321.42195652218
26,medial_axis,UD,PosteriorBulb,0,80.7487269718045,6283.84264630311,6321.42195652218
26,medial_axis,RS,PosteriorBulb,0,55.8074823505322,6283.84264630311,6321.42195652218
26,medial_axis,RD,PosteriorBulb,0,56.0849596978821,6283.84264630311,6321.42195652218
26,medial_axis,US,AnteriorBulb,0,66.0331144942441,6283.84264630311,6321.42195652218
26,medial_axis,UD,AnteriorBulb,0,80.7487269718045,6283.84264630311,6321.42195652218
26,medial_axis,RS,AnteriorBulb,0,55.8074823505322,6283.84264630311,6321.42195652218
26,medial_axis,RD,AnteriorBulb,0,56.0849596978821,6283.84264630311,6321.42195652218
26,medial_axis,US,SidesOfTip,1,66.0331144942441,6283.84264630311,6321.42195652218
26,medial_axis,UD,SidesOfTip,1,80.7487269718045,6283.84264630311,6321.42195652218
26,medial_axis,RS,SidesOfTip,1,55.8074823505322,6283.84264630311,6321.42195652218
26,medial_axis,RD,SidesOfTip,1,56.0849596978821,6283.84264630311,6321.42195652218
26,medial_axis,US,Tip,0,66.0331144942441,6283.84264630311,6321.42195652218
26,medial_axis,UD,Tip,0,80.7487269718045,6283.84264630311,6321.42195652218
26,medial_axis,RS,Tip,0,55.8074823505322,6283.84264630311,6321.42195652218
26,medial_axis,RD,Tip,0,56.0849596978821,6283.84264630311,6321.42195652218
26,pharynx,US,PosteriorBulb,0,63.5910873721892,6047.25907025194,6082.52435417389
26,pharynx,UD,PosteriorBulb,0,77.7578278299391,6047.25907025194,6082.52435417389
26,pharynx,RS,PosteriorBulb,0,54.3015249901724,6047.25907025194,6082.52435417389
26,pharynx,RD,PosteriorBulb,0,55.7768781295532,6047.25907025194,6082.52435417389
26,pharynx,US,AnteriorBulb,0,63.5910873721892,6047.25907025194,6082.52435417389
26,pharynx,UD,AnteriorBulb,0,77.7578278299391,6047.25907025194,6082.52435417389
26,pharynx,RS,AnteriorBulb,0,54.3015249901724,6047.25907025194,6082.52435417389
26,pharynx,RD,AnteriorBulb,0,55.7768781295532,6047.25907025194,6082.52435417389
26,pharynx,US,SidesOfTip,1,63.5910873721892,6047.25907025194,6082.52435417389
26,pharynx,UD,SidesOfTip,1,77.7578278299391,6047.25907025194,6082.52435417389
26,pharynx,RS,SidesOfTip,1,54.3015249901724,6047.25907025194,6082.52435417389
26,pharynx,RD,SidesOfTip,1,55.7768781295532,6047.25907025194,6082.52435417389
26,pharynx,US,Tip,0,63.5910873721892,6047.25907025194,6082.52435417389
26,pharynx,UD,Tip,0,77.7578278299391,6047.25907025194,6082.52435417389
26,pharynx,RS,Tip,0,54.3015249901724,6047.25907025194,6082.52435417389
26,pharynx,RD,Tip,0,55.7768781295532,6047.25907025194,6082.52435417389
27,postPM3,US,PosteriorBulb,3,61.2150162417049,3913.12447317188,3866.65726838938
27,postPM3,UD,PosteriorBulb,3,55.7137390358466,3913.12447317188,3866.65726838938
27,postPM3,RS,PosteriorBulb,3,36.8807526521394,3913.12447317188,3866.65726838938
27,postPM3,RD,PosteriorBulb,3,36.7416641711958,3913.12447317188,3866.65726838938
27,postPM3,US,AnteriorBulb,3,61.2150162417049,3913.12447317188,3866.65726838938
27,postPM3,UD,AnteriorBulb,3,55.7137390358466,3913.12447317188,3866.65726838938
27,postPM3,RS,AnteriorBulb,3,36.8807526521394,3913.12447317188,3866.65726838938
27,postPM3,RD,AnteriorBulb,3,36.7416641711958,3913.12447317188,3866.65726838938
27,postPM3,US,SidesOfTip,1,61.2150162417049,3913.12447317188,3866.65726838938
27,postPM3,UD,SidesOfTip,1,55.7137390358466,3913.12447317188,3866.65726838938
27,postPM3,RS,SidesOfTip,1,36.8807526521394,3913.12447317188,3866.65726838938
27,postPM3,RD,SidesOfTip,1,36.7416641711958,3913.12447317188,3866.65726838938
27,postPM3,US,Tip,2,61.2150162417049,3913.12447317188,3866.65726838938
27,postPM3,UD,Tip,2,55.7137390358466,3913.12447317188,3866.65726838938
27,postPM3,RS,Tip,2,36.8807526521394,3913.12447317188,3866.65726838938
27,postPM3,RD,Tip,2,36.7416641711958,3913.12447317188,3866.65726838938
27,prePM7,US,PosteriorBulb,3,147.297433512124,3607.32119007333,3729.04866545813
27,prePM7,UD,PosteriorBulb,3,159.556951334022,3607.32119007333,3729.04866545813
27,prePM7,RS,PosteriorBulb,3,144.197480787464,3607.32119007333,3729.04866545813
27,prePM7,RD,PosteriorBulb,3,158.829252770588,3607.32119007333,3729.04866545813
27,prePM7,US,AnteriorBulb,3,147.297433512124,3607.32119007333,3729.04866545813
27,prePM7,UD,AnteriorBulb,3,159.556951334022,3607.32119007333,3729.04866545813
27,prePM7,RS,AnteriorBulb,3,144.197480787464,3607.32119007333,3729.04866545813
27,prePM7,RD,AnteriorBulb,3,158.829252770588,3607.32119007333,3729.04866545813
27,prePM7,US,SidesOfTip,1,147.297433512124,3607.32119007333,3729.04866545813
27,prePM7,UD,SidesOfTip,1,159.556951334022,3607.32119007333,3729.04866545813
27,prePM7,RS,SidesOfTip,1,144.197480787464,3607.32119007333,3729.04866545813
27,prePM7,RD,SidesOfTip,1,158.829252770588,3607.32119007333,3729.04866545813
27,prePM7,US,Tip,2,147.297433512124,3607.32119007333,3729.04866545813
27,prePM7,UD,Tip,2,159.556951334022,3607.32119007333,3729.04866545813
27,prePM7,RS,Tip,2,144.197480787464,3607.32119007333,3729.04866545813
27,prePM7,RD,Tip,2,158.829252770588,3607.32119007333,3729.04866545813
27,pm3,US,PosteriorBulb,3,101.752983018007,7118.6067913684,7059.11978810227
27,pm3,UD,PosteriorBulb,3,103.528317473463,7118.6067913684,7059.11978810227
27,pm3,RS,PosteriorBulb,3,93.8418895187501,7118.6067913684,7059.11978810227
27,pm3,RD,PosteriorBulb,3,90.2752808951391,7118.6067913684,7059.11978810227
27,pm3,US,AnteriorBulb,3,101.752983018007,7118.6067913684,7059.11978810227
27,pm3,UD,AnteriorBulb,3,103.528317473463,7118.6067913684,7059.11978810227
27,pm3,RS,AnteriorBulb,3,93.8418895187501,7118.6067913684,7059.11978810227
27,pm3,RD,AnteriorBulb,3,90.2752808951391,7118.6067913684,7059.11978810227
27,pm3,US,SidesOfTip,1,101.752983018007,7118.6067913684,7059.11978810227
27,pm3,UD,SidesOfTip,1,103.528317473463,7118.6067913684,7059.11978810227
27,pm3,RS,SidesOfTip,1,93.8418895187501,7118.6067913684,7059.11978810227
27,pm3,RD,SidesOfTip,1,90.2752808951391,7118.6067913684,7059.11978810227
27,pm3,US,Tip,2,101.752983018007,7118.6067913684,7059.11978810227
27,pm3,UD,Tip,2,103.528317473463,7118.6067913684,7059.11978810227
27,pm3,RS,Tip,2,93.8418895187501,7118.6067913684,7059.11978810227
27,pm3,RD,Tip,2,90.2752808951391,7118.6067913684,7059.11978810227
27,pm4,US,PosteriorBulb,3,194.702724232251,8411.92891834575,8509.10442277828
27,pm4,UD,PosteriorBulb,3,185.653556767854,8411.92891834575,8509.10442277828
27,pm4,RS,PosteriorBulb,3,149.335762947917,8411.92891834575,8509.10442277828
27,pm4,RD,PosteriorBulb,3,156.787440241344,8411.92891834575,8509.10442277828
27,pm4,US,AnteriorBulb,3,194.702724232251,8411.92891834575,8509.10442277828
27,pm4,UD,AnteriorBulb,3,185.653556767854,8411.92891834575,8509.10442277828
27,pm4,RS,AnteriorBulb,3,149.335762947917,8411.92891834575,8509.10442277828
27,pm4,RD,AnteriorBulb,3,156.787440241344,8411.92891834575,8509.10442277828
27,pm4,US,SidesOfTip,1,194.702724232251,8411.92891834575,8509.10442277828
27,pm4,UD,SidesOfTip,1,185.653556767854,8411.92891834575,8509.10442277828
27,pm4,RS,SidesOfTip,1,149.335762947917,8411.92891834575,8509.10442277828
27,pm4,RD,SidesOfTip,1,156.787440241344,8411.92891834575,8509.10442277828
27,pm4,US,Tip,2,194.702724232251,8411.92891834575,8509.10442277828
27,pm4,UD,Tip,2,185.653556767854,8411.92891834575,8509.10442277828
27,pm4,RS,Tip,2,149.335762947917,8411.92891834575,8509.10442277828
27,pm4,RD,Tip,2,156.787440241344,8411.92891834575,8509.10442277828
27,pm5,US,PosteriorBulb,3,154.565490528869,4052.57154430689,3956.40562798581
27,pm5,UD,PosteriorBulb,3,169.925092184144,4052.57154430689,3956.40562798581
27,pm5,RS,PosteriorBulb,3,125.995356381719,4052.57154430689,3956.40562798581
27,pm5,RD,PosteriorBulb,3,141.0237593391,4052.57154430689,3956.40562798581
27,pm5,US,AnteriorBulb,3,154.565490528869,4052.57154430689,3956.40562798581
27,pm5,UD,AnteriorBulb,3,169.925092184144,4052.57154430689,3956.40562798581
27,pm5,RS,AnteriorBulb,3,125.995356381719,4052.57154430689,3956.40562798581
27,pm5,RD,AnteriorBulb,3,141.0237593391,4052.57154430689,3956.40562798581
27,pm5,US,SidesOfTip,1,154.565490528869,4052.57154430689,3956.40562798581
27,pm5,UD,SidesOfTip,1,169.925092184144,4052.57154430689,3956.40562798581
27,pm5,RS,SidesOfTip,1,125.995356381719,4052.57154430689,3956.40562798581
27,pm5,RD,SidesOfTip,1,141.0237593391,4052.57154430689,3956.40562798581
27,pm5,US,Tip,2,154.565490528869,4052.57154430689,3956.40562798581
27,pm5,UD,Tip,2,169.925092184144,4052.57154430689,3956.40562798581
27,pm5,RS,Tip,2,125.995356381719,4052.57154430689,3956.40562798581
27,pm5,RD,Tip,2,141.0237593391,4052.57154430689,3956.40562798581
27,pm6,US,PosteriorBulb,3,88.6202311893019,7059.08167104486,7108.45118714978
27,pm6,UD,PosteriorBulb,3,70.7105537535897,7059.08167104486,7108.45118714978
27,pm6,RS,PosteriorBulb,3,70.452735884411,7059.08167104486,7108.45118714978
27,pm6,RD,PosteriorBulb,3,84.5429413523477,7059.08167104486,7108.45118714978
27,pm6,US,AnteriorBulb,3,88.6202311893019,7059.08167104486,7108.45118714978
27,pm6,UD,AnteriorBulb,3,70.7105537535897,7059.08167104486,7108.45118714978
27,pm6,RS,AnteriorBulb,3,70.452735884411,7059.08167104486,7108.45118714978
27,pm6,RD,AnteriorBulb,3,84.5429413523477,7059.08167104486,7108.45118714978
27,pm6,US,SidesOfTip,1,88.6202311893019,7059.08167104486,7108.45118714978
27,pm6,UD,SidesOfTip,1,70.7105537535897,7059.08167104486,7108.45118714978
27,pm6,RS,SidesOfTip,1,70.452735884411,7059.08167104486,7108.45118714978
27,pm6,RD,SidesOfTip,1,84.5429413523477,7059.08167104486,7108.45118714978
27,pm6,US,Tip,2,88.6202311893019,7059.08167104486,7108.45118714978
27,pm6,UD,Tip,2,70.7105537535897,7059.08167104486,7108.45118714978
27,pm6,RS,Tip,2,70.452735884411,7059.08167104486,7108.45118714978
27,pm6,RD,Tip,2,84.5429413523477,7059.08167104486,7108.45118714978
27,pm7,US,PosteriorBulb,3,419.924534444656,10127.6755485525,9801.8580722124
27,pm7,UD,PosteriorBulb,3,341.60549068927,10127.6755485525,9801.8580722124
27,pm7,RS,PosteriorBulb,3,392.505780993758,10127.6755485525,9801.8580722124
27,pm7,RD,PosteriorBulb,3,338.050176665852,10127.6755485525,9801.8580722124
27,pm7,US,AnteriorBulb,3,419.924534444656,10127.6755485525,9801.8580722124
27,pm7,UD,AnteriorBulb,3,341.60549068927,10127.6755485525,9801.8580722124
27,pm7,RS,AnteriorBulb,3,392.505780993758,10127.6755485525,9801.8580722124
27,pm7,RD,AnteriorBulb,3,338.050176665852,10127.6755485525,9801.8580722124
27,pm7,US,SidesOfTip,1,419.924534444656,10127.6755485525,9801.8580722124
27,pm7,UD,SidesOfTip,1,341.60549068927,10127.6755485525,9801.8580722124
27,pm7,RS,SidesOfTip,1,392.505780993758,10127.6755485525,9801.8580722124
27,pm7,RD,SidesOfTip,1,338.050176665852,10127.6755485525,9801.8580722124
27,pm7,US,Tip,2,419.924534444656,10127.6755485525,9801.8580722124
27,pm7,UD,Tip,2,341.60549068927,10127.6755485525,9801.8580722124
27,pm7,RS,Tip,2,392.505780993758,10127.6755485525,9801.8580722124
27,pm7,RD,Tip,2,338.050176665852,10127.6755485525,9801.8580722124
27,medial_axis,US,PosteriorBulb,3,164.499893366167,6270.67475202722,6216.00679111455
27,medial_axis,UD,PosteriorBulb,3,156.797689783015,6270.67475202722,6216.00679111455
27,medial_axis,RS,PosteriorBulb,3,126.075965585423,6270.67475202722,6216.00679111455
27,medial_axis,RD,PosteriorBulb,3,128.267625776982,6270.67475202722,6216.00679111455
27,medial_axis,US,AnteriorBulb,3,164.499893366167,6270.67475202722,6216.00679111455
27,medial_axis,UD,AnteriorBulb,3,156.797689783015,6270.67475202722,6216.00679111455
27,medial_axis,RS,AnteriorBulb,3,126.075965585423,6270.67475202722,6216.00679111455
27,medial_axis,RD,AnteriorBulb,3,128.267625776982,6270.67475202722,6216.00679111455
27,medial_axis,US,SidesOfTip,1,164.499893366167,6270.67475202722,6216.00679111455
27,medial_axis,UD,SidesOfTip,1,156.797689783015,6270.67475202722,6216.00679111455
27,medial_axis,RS,SidesOfTip,1,126.075965585423,6270.67475202722,6216.00679111455
27,medial_axis,RD,SidesOfTip,1,128.267625776982,6270.67475202722,6216.00679111455
27,medial_axis,US,Tip,2,164.499893366167,6270.67475202722,6216.00679111455
27,medial_axis,UD,Tip,2,156.797689783015,6270.67475202722,6216.00679111455
27,medial_axis,RS,Tip,2,126.075965585423,6270.67475202722,6216.00679111455
27,medial_axis,RD,Tip,2,128.267625776982,6270.67475202722,6216.00679111455
27,pharynx,US,PosteriorBulb,3,159.363453164283,6035.76700059351,5986.30476340174
27,pharynx,UD,PosteriorBulb,3,152.644792765221,6035.76700059351,5986.30476340174
27,pharynx,RS,PosteriorBulb,3,123.496049739739,6035.76700059351,5986.30476340174
27,pharynx,RD,PosteriorBulb,3,125.636953446115,6035.76700059351,5986.30476340174
27,pharynx,US,AnteriorBulb,3,159.363453164283,6035.76700059351,5986.30476340174
27,pharynx,UD,AnteriorBulb,3,152.644792765221,6035.76700059351,5986.30476340174
27,pharynx,RS,AnteriorBulb,3,123.496049739739,6035.76700059351,5986.30476340174
27,pharynx,RD,AnteriorBulb,3,125.636953446115,6035.76700059351,5986.30476340174
27,pharynx,US,SidesOfTip,1,159.363453164283,6035.76700059351,5986.30476340174
27,pharynx,UD,SidesOfTip,1,152.644792765221,6035.76700059351,5986.30476340174
27,pharynx,RS,SidesOfTip,1,123.496049739739,6035.76700059351,5986.30476340174
27,pharynx,RD,SidesOfTip,1,125.636953446115,6035.76700059351,5986.30476340174
27,pharynx,US,Tip,2,159.363453164283,6035.76700059351,5986.30476340174
27,pharynx,UD,Tip,2,152.644792765221,6035.76700059351,5986.30476340174
27,pharynx,RS,Tip,2,123.496049739739,6035.76700059351,5986.30476340174
27,pharynx,RD,Tip,2,125.636953446115,6035.76700059351,5986.30476340174
28,postPM3,US,PosteriorBulb,3,49.3577089251546,3927.69361444378,3933.07336344364
28,postPM3,UD,PosteriorBulb,3,44.6819221801483,3927.69361444378,3933.07336344364
28,postPM3,RS,PosteriorBulb,3,36.6633617302244,3927.69361444378,3933.07336344364
28,postPM3,RD,PosteriorBulb,3,35.543564311865,3927.69361444378,3933.07336344364
28,postPM3,US,AnteriorBulb,1,49.3577089251546,3927.69361444378,3933.07336344364
28,postPM3,UD,AnteriorBulb,1,44.6819221801483,3927.69361444378,3933.07336344364
28,postPM3,RS,AnteriorBulb,1,36.6633617302244,3927.69361444378,3933.07336344364
28,postPM3,RD,AnteriorBulb,1,35.543564311865,3927.69361444378,3933.07336344364
